"Date.as.of","Start.Date","End.Date","State","County.name","FIPS.County.Code","Urban.Rural.Code","Deaths.involving.COVID.19","Deaths.from.All.Causes","Footnote"
"12/08/2021","01/01/2020","12/04/2021","TX","Llano County",48299,"Noncore",42,529,""
"12/08/2021","01/01/2020","12/04/2021","TX","Lubbock County",48303,"Medium metro",1910,8857,""
"12/08/2021","01/01/2020","12/04/2021","TX","Lynn County",48305,"Medium metro",NA,80,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","McCulloch County",48307,"Noncore",11,179,""
"12/08/2021","01/01/2020","12/04/2021","TX","McLennan County",48309,"Medium metro",1008,6068,""
"12/08/2021","01/01/2020","12/04/2021","TX","McMullen County",48311,"Noncore",NA,13,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Madison County",48313,"Noncore",13,254,""
"12/08/2021","01/01/2020","12/04/2021","TX","Marion County",48315,"Noncore",NA,206,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Martin County",48317,"Small metro",NA,67,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Matagorda County",48321,"Micropolitan",105,648,""
"12/08/2021","01/01/2020","12/04/2021","TX","Maverick County",48323,"Micropolitan",211,905,""
"12/08/2021","01/01/2020","12/04/2021","TX","Medina County",48325,"Large fringe metro",32,628,""
"12/08/2021","01/01/2020","12/04/2021","TX","Menard County",48327,"Noncore",NA,56,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Midland County",48329,"Small metro",489,2699,""
"12/08/2021","01/01/2020","12/04/2021","TX","Milam County",48331,"Noncore",25,396,""
"12/08/2021","01/01/2020","12/04/2021","TX","Mills County",48333,"Noncore",14,123,""
"12/08/2021","01/01/2020","12/04/2021","TX","Mitchell County",48335,"Noncore",12,132,""
"12/08/2021","01/01/2020","12/04/2021","TX","Montague County",48337,"Noncore",41,451,""
"12/08/2021","01/01/2020","12/04/2021","TX","Montgomery County",48339,"Large fringe metro",1874,12150,""
"12/08/2021","01/01/2020","12/04/2021","TX","Moore County",48341,"Micropolitan",56,257,""
"12/08/2021","01/01/2020","12/04/2021","TX","Morris County",48343,"Noncore",NA,186,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Motley County",48345,"Noncore",NA,31,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Nacogdoches County",48347,"Micropolitan",355,1655,""
"12/08/2021","01/01/2020","12/04/2021","TX","Navarro County",48349,"Micropolitan",167,1004,""
"12/08/2021","01/01/2020","12/04/2021","TX","Newton County",48351,"Medium metro",22,216,""
"12/08/2021","01/01/2020","12/04/2021","TX","Nolan County",48353,"Micropolitan",81,371,""
"12/08/2021","01/01/2020","12/04/2021","TX","Nueces County",48355,"Medium metro",1672,8965,""
"12/08/2021","01/01/2020","12/04/2021","TX","Ochiltree County",48357,"Noncore",22,125,""
"12/08/2021","01/01/2020","12/04/2021","TX","Oldham County",48359,"Medium metro",NA,25,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Orange County",48361,"Medium metro",35,1163,""
"12/08/2021","01/01/2020","12/04/2021","TX","Palo Pinto County",48363,"Micropolitan",102,663,""
"12/08/2021","01/01/2020","12/04/2021","TX","Panola County",48365,"Noncore",45,502,""
"12/08/2021","01/01/2020","12/04/2021","TX","Parker County",48367,"Large fringe metro",202,2020,""
"12/08/2021","01/01/2020","12/04/2021","TX","Parmer County",48369,"Noncore",27,150,""
"12/08/2021","01/01/2020","12/04/2021","TX","Pecos County",48371,"Noncore",11,247,""
"12/08/2021","01/01/2020","12/04/2021","TX","Polk County",48373,"Noncore",110,1177,""
"12/08/2021","01/01/2020","12/04/2021","TX","Potter County",48375,"Medium metro",1255,5392,""
"12/08/2021","01/01/2020","12/04/2021","TX","Presidio County",48377,"Noncore",NA,55,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Rains County",48379,"Noncore",NA,179,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Randall County",48381,"Medium metro",95,1449,""
"12/08/2021","01/01/2020","12/04/2021","TX","Reagan County",48383,"Noncore",NA,42,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Real County",48385,"Noncore",NA,69,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Red River County",48387,"Noncore",11,285,""
"12/08/2021","01/01/2020","12/04/2021","TX","Reeves County",48389,"Micropolitan",29,226,""
"12/08/2021","01/01/2020","12/04/2021","TX","Refugio County",48391,"Noncore",NA,127,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Robertson County",48395,"Small metro",13,279,""
"12/08/2021","01/01/2020","12/04/2021","TX","Rockwall County",48397,"Large fringe metro",401,1959,""
"12/08/2021","01/01/2020","12/04/2021","TX","Runnels County",48399,"Noncore",36,264,""
"12/08/2021","01/01/2020","12/04/2021","TX","Rusk County",48401,"Small metro",76,856,""
"12/08/2021","01/01/2020","12/04/2021","TX","Sabine County",48403,"Noncore",25,285,""
"12/08/2021","01/01/2020","12/04/2021","TX","San Augustine County",48405,"Noncore",20,246,""
"12/08/2021","01/01/2020","12/04/2021","TX","San Jacinto County",48407,"Noncore",17,441,""
"12/08/2021","01/01/2020","12/04/2021","TX","San Patricio County",48409,"Medium metro",45,849,""
"12/08/2021","01/01/2020","12/04/2021","TX","San Saba County",48411,"Noncore",NA,114,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Schleicher County",48413,"Noncore",NA,58,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Scurry County",48415,"Micropolitan",53,282,""
"12/08/2021","01/01/2020","12/04/2021","TX","Shackelford County",48417,"Noncore",NA,40,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Shelby County",48419,"Noncore",23,380,""
"12/08/2021","01/01/2020","12/04/2021","TX","Sherman County",48421,"Noncore",NA,31,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Smith County",48423,"Small metro",1896,9209,""
"12/08/2021","01/01/2020","12/04/2021","TX","Somervell County",48425,"Large fringe metro",27,232,""
"12/08/2021","01/01/2020","12/04/2021","TX","Starr County",48427,"Micropolitan",100,657,""
"12/08/2021","01/01/2020","12/04/2021","TX","Stephens County",48429,"Noncore",14,156,""
"12/08/2021","01/01/2020","12/04/2021","TX","Sterling County",48431,"Noncore",NA,21,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Stonewall County",48433,"Noncore",NA,49,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Sutton County",48435,"Noncore",NA,52,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Swisher County",48437,"Noncore",NA,122,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Tarrant County",48439,"Large central metro",6016,36744,""
"12/08/2021","01/01/2020","12/04/2021","TX","Taylor County",48441,"Small metro",944,4193,""
"12/08/2021","01/01/2020","12/04/2021","TX","Terry County",48445,"Noncore",24,214,""
"12/08/2021","01/01/2020","12/04/2021","TX","Throckmorton County",48447,"Noncore",NA,21,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Titus County",48449,"Micropolitan",115,738,""
"12/08/2021","01/01/2020","12/04/2021","TX","Tom Green County",48451,"Small metro",566,3090,""
"12/08/2021","01/01/2020","12/04/2021","TX","Travis County",48453,"Large central metro",1938,15313,""
"12/08/2021","01/01/2020","12/04/2021","TX","Trinity County",48455,"Micropolitan",14,305,""
"12/08/2021","01/01/2020","12/04/2021","TX","Tyler County",48457,"Noncore",37,455,""
"12/08/2021","01/01/2020","12/04/2021","TX","Upshur County",48459,"Small metro",24,635,""
"12/08/2021","01/01/2020","12/04/2021","TX","Upton County",48461,"Noncore",NA,57,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Uvalde County",48463,"Micropolitan",77,540,""
"12/08/2021","01/01/2020","12/04/2021","TX","Val Verde County",48465,"Micropolitan",122,698,""
"12/08/2021","01/01/2020","12/04/2021","TX","Van Zandt County",48467,"Noncore",54,972,""
"12/08/2021","01/01/2020","12/04/2021","TX","Victoria County",48469,"Small metro",600,2628,""
"12/08/2021","01/01/2020","12/04/2021","TX","Walker County",48471,"Micropolitan",137,1034,""
"12/08/2021","01/01/2020","12/04/2021","TX","Waller County",48473,"Large fringe metro",19,487,""
"12/08/2021","01/01/2020","12/04/2021","TX","Ward County",48475,"Noncore",11,157,""
"12/08/2021","01/01/2020","12/04/2021","TX","Washington County",48477,"Micropolitan",74,707,""
"12/08/2021","01/01/2020","12/04/2021","TX","Webb County",48479,"Medium metro",1036,4047,""
"12/08/2021","01/01/2020","12/04/2021","TX","Wharton County",48481,"Micropolitan",87,685,""
"12/08/2021","01/01/2020","12/04/2021","TX","Wheeler County",48483,"Noncore",11,123,""
"12/08/2021","01/01/2020","12/04/2021","TX","Wichita County",48485,"Small metro",700,3847,""
"12/08/2021","01/01/2020","12/04/2021","TX","Wilbarger County",48487,"Micropolitan",62,318,""
"12/08/2021","01/01/2020","12/04/2021","TX","Willacy County",48489,"Micropolitan",NA,144,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Williamson County",48491,"Large fringe metro",999,7826,""
"12/08/2021","01/01/2020","12/04/2021","TX","Wilson County",48493,"Large fringe metro",71,816,""
"12/08/2021","01/01/2020","12/04/2021","TX","Winkler County",48495,"Noncore",10,108,""
"12/08/2021","01/01/2020","12/04/2021","TX","Wise County",48497,"Large fringe metro",242,1457,""
"12/08/2021","01/01/2020","12/04/2021","TX","Wood County",48499,"Noncore",57,947,""
"12/08/2021","01/01/2020","12/04/2021","TX","Yoakum County",48501,"Noncore",22,122,""
"12/08/2021","01/01/2020","12/04/2021","TX","Young County",48503,"Noncore",45,517,""
"12/08/2021","01/01/2020","12/04/2021","TX","Zapata County",48505,"Micropolitan",NA,108,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","TX","Zavala County",48507,"Noncore",NA,95,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Beaver County",49001,"Noncore",NA,113,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Box Elder County",49003,"Medium metro",30,749,""
"12/08/2021","01/01/2020","12/04/2021","UT","Cache County",49005,"Small metro",60,1177,""
"12/08/2021","01/01/2020","12/04/2021","UT","Carbon County",49007,"Micropolitan",32,462,""
"12/08/2021","01/01/2020","12/04/2021","UT","Davis County",49011,"Medium metro",245,3846,""
"12/08/2021","01/01/2020","12/04/2021","UT","Duchesne County",49013,"Noncore",12,274,""
"12/08/2021","01/01/2020","12/04/2021","UT","Emery County",49015,"Noncore",NA,155,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Garfield County",49017,"Noncore",NA,108,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Grand County",49019,"Noncore",NA,154,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Iron County",49021,"Micropolitan",44,683,""
"12/08/2021","01/01/2020","12/04/2021","UT","Juab County",49023,"Medium metro",NA,167,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Kane County",49025,"Noncore",NA,170,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Millard County",49027,"Noncore",NA,217,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Morgan County",49029,"Medium metro",NA,102,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Piute County",49031,"Noncore",NA,17,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Salt Lake County",49035,"Large central metro",1681,17215,""
"12/08/2021","01/01/2020","12/04/2021","UT","San Juan County",49037,"Noncore",13,180,""
"12/08/2021","01/01/2020","12/04/2021","UT","Sanpete County",49039,"Noncore",20,365,""
"12/08/2021","01/01/2020","12/04/2021","UT","Sevier County",49041,"Noncore",14,371,""
"12/08/2021","01/01/2020","12/04/2021","UT","Summit County",49043,"Micropolitan",NA,259,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","UT","Tooele County",49045,"Large fringe metro",46,747,""
"12/08/2021","01/01/2020","12/04/2021","UT","Uintah County",49047,"Micropolitan",26,469,""
"12/08/2021","01/01/2020","12/04/2021","UT","Utah County",49049,"Medium metro",705,6256,""
"12/08/2021","01/01/2020","12/04/2021","UT","Wasatch County",49051,"Micropolitan",12,342,""
"12/08/2021","01/01/2020","12/04/2021","UT","Washington County",49053,"Small metro",459,3812,""
"12/08/2021","01/01/2020","12/04/2021","UT","Weber County",49057,"Medium metro",419,4317,""
"12/08/2021","01/01/2020","12/04/2021","VA","Accomack County",51001,"Noncore",64,888,""
